ts_ns,pid,latency_ns
150111390425,959,954645
150111440638,962,0
150111668056,25,4230
150111682331,959,31296
150112309802,43,340766
150112415993,55,452130
150112908893,43,426206
150113612150,25,922184
150113654775,959,0
150113715735,962,0
150113966561,959,10225
150113998790,960,0
150114813771,43,207680
150114925526,229,327254
150115652912,963,714094
150116219954,229,331203
150116245537,43,3739
150116321012,963,0
150116351648,959,2107756
150116417910,962,1230892
150116667203,959,14185
150117254906,43,352807
150117328877,959,0
150117371121,960,0
150118316904,959,719116
150118352631,963,388634
150118564782,25,4420
150118708956,959,170177
150119327756,55,1351990
150119343906,43,2416
150119441475,55,0
150119447229,961,0
150119843623,43,168925
150119906698,963,0
150119922908,25,2998
150119931930,963,0
150119935679,961,0
150120806808,229,325599
150120963463,959,0
150120976405,25,4371
150121710758,229,210918
150121735439,43,2206
150121802483,229,0
150121808648,959,0
150121902880,963,201295
150122680509,43,191380
150122752416,962,1932215
150122759744,959,604364
150122806860,963,0
150123618292,55,194939
150123638632,43,2656
150123757173,55,0
150123763288,960,0
150124347022,43,313029
150124418868,959,1354727
150124504606,960,0
150125284060,229,337990
150125301232,959,562210
150125332038,962,35016
150125528681,25,3539
150125715680,959,212853
150126308927,25,347584
150126330239,962,0
150126340986,229,3419
150126478453,962,0
150126484187,959,0
150126883638,229,179110
150126909642,43,2897
150126969980,229,0
150126976095,963,0
150127014068,962,31317
150127021106,961,0
150128310029,43,401246
150128385273,959,0
150128478232,960,0
150129276402,55,345228
150129297834,43,2506
150129402060,55,0
150129837429,43,181766
150129897487,55,0
150129903592,959,1225389
150129958286,961,0
150130728207,229,212612
150130894666,959,710766
150131450340,229,313269
150131475602,43,2305
150131535940,229,0
150131542126,959,0
150131592870,962,844303
150132587453,43,414508
150132713332,963,1961086
150132724690,960,0
150133861160,55,377176
150133892678,43,2807
150134757682,55,0
150134772679,961,0
150135787982,229,364274
150135807019,959,3936908
150135879527,963,76849
150136254558,43,5012
150136326274,959,245784
150136352709,963,0
150136528761,959,4611
150136550845,963,0
150137330350,959,546643
150137355722,962,0
150138320130,43,7388
150138327749,959,802230
150138353492,960,0
150146263928,16,10145
150146273672,959,7749350
150146326111,963,0
150146535435,25,5193
150146548988,11,8361
150147540282,25,0
150147546608,963,0
150147558116,229,3930
150148536499,43,4171
150148601388,963,0
150148613087,961,0
150149592371,43,328997
150151231000,16,8932
150151240153,43,0
150151243701,55,682265
150151262107,43,2316
150151377169,25,2768854
150151399745,229,0
150151464474,962,0
150152155932,43,483879
150152219167,959,5715029
150152345337,963,950625
150152661423,959,67235
150153219343,229,323595
150153376910,959,0
150154176062,229,516749
150154220572,43,2948
150154294894,229,0
150154301290,962,0
150154340997,961,0
150155176900,43,342681
150155248797,963,2018116
150155256536,961,0
150156079737,55,354681
150156101340,43,2336
150156208183,55,0
150156214107,962,501100
150156665626,43,204402
150156744159,962,0
150156770664,25,6626
150156833769,11,57622
150156838400,962,0
150156851653,959,0
150156985070,961,0
150158207212,16,10276
150158216484,43,557268
150158347516,229,700069
150158440304,963,72839
150159229803,962,559544
150159270733,229,4551
150159491245,962,0
150160118665,229,362630
150160168859,43,3559
150160268844,229,0
150160275831,962,0
150160296472,959,3047544
150160398914,963,0
150160693417,11,5293
150161475116,43,484108
150162270805,959,1623832
150162349569,963,0
150162644242,959,43145
150163249509,55,346140
150163272866,43,2526
150163385252,55,0
150163390896,959,0
150163800462,43,164454
150163864389,961,0
150164820837,229,355402
150164982725,11,2364607
150165571340,229,188292
150165596653,43,2366
150165668459,229,0
150165673271,11,0
150165715033,959,0
150165796533,962,960869
150165993146,959,15227
150166017165,963,307836
150166782174,43,214387
150166860857,959,627842
150166906309,963,0
150167706313,43,194036
150168362374,55,845957
150168381551,43,2676
150168481427,959,1309436
150168884106,43,164474
150168947200,959,0
150168992903,961,0
150169800696,229,194557
150169813247,961,0
150176186828,962,8680847
150176230445,43,4621
150176315945,962,0
150176322291,959,7084587
150176397646,963,0
150178123685,16,9965
150178134682,962,792436
150178172174,11,3198
150178352276,962,0
150178366110,229,3819
150179285979,962,0
150179299051,959,2637798
150180227722,229,616494
150180291268,43,3298
150180376347,229,0
150180383204,959,0
150180477986,963,0
150181473862,43,199099
150181560003,959,794872
150181621254,960,0
150182582474,55,194578
150182603566,43,2486
150182708494,55,0
150182714338,959,807072
150183348796,43,319053
150183413415,959,0
150183443719,963,0
150183630648,962,8832
150183643510,11,3579
150184244656,962,0
150184250801,959,635100
150184283662,960,0
150186296835,11,0
150186477218,229,2567334
150187264953,43,3679
150187327296,229,0
150187331877,11,430838
150187352127,962,883189
150187361340,959,2905114
150187423542,963,937211
150187659181,959,7609
150187691641,960,0
150188507284,43,198187
150188581456,959,627311
150188617374,960,0
150189523218,55,193675
150189543057,43,2205
150189647474,55,0
150189653228,959,813889
150190249672,43,334080
150190323544,959,0
150190365106,961,0
150190541940,959,4431
150190565017,961,0
150190801117,959,67997
150191369723,229,335213
150191539911,962,146360
150191547399,959,0
150191571909,963,181566
150192145829,229,334712
150192172615,43,2487
150192234757,229,0
150192240481,963,0
150192266966,959,458997
150192323585,960,0
150193126326,43,349778
150193205551,959,663499
150193248296,961,0
150193865101,43,165507
150194623744,55,929533
150195249450,43,3699
150195350719,959,1874303
150195747172,43,171070
150195811059,959,0
150195860210,963,1544002
150196713315,229,203109
150196732532,55,0
150196738727,962,10014
150196769232,11,4651
150197575282,25,801298
150197589326,962,0
150197605396,229,4922
150197770421,962,0
150197785297,25,5072
150198491762,229,437915
150198545344,43,2957
150198629350,229,0
150198638543,962,0
150198648998,959,2554292
150198738929,963,0
150198937928,959,4732
150198962919,961,0
150199771796,43,202067
150199847060,959,634006
150199884693,963,0
150200647757,55,212231
150200669290,43,2136
150200780553,55,0
150200786738,959,704560
150201351495,43,330311
150201414520,959,0
150201463700,960,0
150202458834,229,324036
150202477931,962,4321
150202499123,43,3458
150202571200,962,0
150202577786,959,879931
150202630415,961,0
150202853273,963,0
150203441888,962,318953
150203474919,43,3478
150203541443,962,0
150203547477,959,699938
150203593631,961,0
150204341988,962,339984
150204377095,959,591693
150204408652,963,0
150204581487,959,4331
150204602759,960,0
150204778210,959,4461
150204798900,963,0
150204989839,25,626789
150205673348,962,6416
150205694710,229,3238
150205824138,962,0
150205838363,11,842729
150205843065,959,858188
150205858122,960,0
150206471738,229,351693
150206503597,43,3800
150206589307,229,0
150206594801,25,0
150206600164,959,483157
150206676972,961,0
150206928751,959,6777
150206967917,963,0
150207864859,43,198627
150207950179,959,709803
150208004051,960,0
150209022703,55,260620
150209052566,43,3769
150209868019,959,1606586
150209950972,55,0
150210835274,959,641606
150210905737,229,273532
150211267445,962,5754
150211295925,43,4050
150211375500,962,0
150211383169,959,283326
150211422937,961,0
150212252875,55,0
150212259922,25,40008
150212266348,962,377136
150212294968,25,2736
150212440917,962,0
150212503540,229,54744
150213027507,962,0
150213628944,229,192633
150213654336,43,2756
150213715467,229,0
150213721682,959,2100609
150213791092,963,0
150214586064,43,188422
150214658713,959,620614
150214702771,960,0
150214880347,959,4601
150215486857,55,320056
150215506826,43,2246
150215609177,55,0
150215614921,959,0
150216240227,43,342351
150216332253,960,0
150217416575,229,362400
150217435953,962,4301
150217464313,25,3319
150217615564,962,0
150218212339,229,5443
150218347291,962,0
150218355451,961,0
150218770811,229,162439
150218795431,43,2987
150218866506,961,0
150219860336,43,323143
150219928173,229,0
150219935090,963,0
150219956412,959,0
150220080878,960,0
150220885444,43,196894
150220960057,25,106702
150220978472,11,12400
150220981800,55,299836
150220995684,43,1934
150221003674,55,0
150222354020,43,537640
150222501993,959,2156365
150222928731,43,170478
150223225260,959,0
150223303532,963,1499894
150223922662,229,168373
150223938631,55,0
150224286475,963,0
150224317822,11,4380
150224514786,963,0
150224537422,959,991876
150225369104,962,1433991
150225703826,43,7879
150225846707,962,0
150225859188,961,0
150227278082,963,2391242
150227339232,229,5534
150227550631,963,0
150227570500,962,789108
150228276855,229,418418
150228340240,43,4010
150228435955,229,0
150228443965,959,2814692
150228550757,962,0
150228818244,960,0
150229534593,43,380695
150229620895,959,811864
150229677213,961,0
150229872493,959,5524
150229898557,962,0
150230700566,55,223629
150230723272,43,2737
150230834455,960,0
150231419432,43,315595
150231480822,55,0
150231486757,961,0
150232341005,229,325520
150232359470,959,2229134
150232410586,963,55517
150232618216,43,3509
150232692668,959,100617
150232715374,963,0
150232916849,959,7699
150232937831,962,0
150233762315,959,601537
150233804559,963,235699
150234227698,11,5955
150234451016,959,416121
150235194793,11,408764
150235227122,960,0
150238218257,16,12560
150238229164,959,0
150238327877,963,0
150238571786,229,4752
150238745582,963,0
150238758133,11,3318
150239446002,229,424692
150240201217,43,4361
150240264432,963,0
150240273314,962,0
150240314475,961,0
150241334881,43,327153
150241405144,229,0
150241441052,959,2883331
150241634218,961,0
150242790057,55,190638
150242811148,43,2796
150243535009,55,0
150243541976,959,1339212
150243593292,961,0
150243775810,959,5082
150243802225,961,0
150244591112,229,193796
150244617287,959,591493
150244645366,962,35357
150244847512,43,3819
150245144238,959,316414
150245188978,962,0
150245769944,43,5002
150245840247,959,458025
150245871223,963,1257886
150246649033,43,5814
150246718083,959,621106
150246764256,963,0
150247561364,959,514243
150247595347,962,0
150248975689,959,1209723
150249005012,963,0
150249359863,959,162639
150249388744,11,421796
150249570771,959,4842
150249591562,960,0
150249764988,11,0
150249777729,25,8030
150250001278,11,0
150250589974,959,829828
150250649831,963,0
150250833021,959,4321
150250854363,960,0
150251224963,959,154870
150251249734,961,0
150258454586,959,7032359
150258499336,963,0
150259163407,960,0
150272270612,11,13114954
150273170592,16,911819
150273175945,43,18155
150273180366,25,898818
150273185067,959,14482281
150273249465,962,23338769
150273443632,229,4531
150273577491,962,0
150274179259,229,332537
150274204390,43,2375
150274266042,229,0
150274273701,962,0
150274285249,25,5133
150274322701,11,33743
150274326991,962,0
150274331944,963,1167507
150274343823,11,3118
150274349557,963,0
150274353647,959,923127
150274445041,961,0
150275230199,43,314542
150275331676,961,0
150276578418,43,538282
150276684759,55,655279
150277304571,43,552507
150277407975,55,0
150277413850,959,2727987
150277843454,43,161536
150277905988,959,0
150277978546,962,1018240
150278774621,229,196903
150278788736,962,0
150278807973,229,3178
150278964157,963,166259
150278974342,962,0
150278978512,959,739707
150279580670,229,322331
150279607296,43,2396
150279668837,229,0
150279674792,959,0
150279740553,961,0
150280572456,43,318292
150280645866,959,678235
150280693433,961,0
150281503392,55,340907
150281524865,43,2446
150281630805,55,0
150281636880,959,748127
150282029705,43,171712
150282324629,959,0
150282896503,229,228451
150282925735,963,5634
150282976429,43,4521
150283320705,963,0
150283331341,959,0
150283417011,962,501441
150284246157,963,348395
150284282928,11,5865
150284460484,25,172333
150284468995,963,0
150284485104,961,0
150284968421,963,172564
150284999377,229,4000
150285784736,43,6206
150285855119,963,0
150285877393,959,2196103
150285955625,962,0
150286856430,43,252480
150286935885,229,0
150286943945,959,699157
150287001466,962,0
150287810924,55,189075
150287832687,43,2476
150287938627,959,650888
150288510271,43,324046
150288571140,55,0
150288576844,959,0
150288632261,961,0
150289461677,229,345388
150289480564,963,4592
150289500793,43,3318
150289575216,963,0
150289581632,959,732719
150289638301,962,0
150289849440,959,4271
150289872185,962,0
150290713264,963,220452
150290742365,43,3829
150290811806,963,0
150290817961,959,670346
150290862801,961,0
150291687556,963,190518
150291721409,25,3589
150291866395,963,0
150291934001,229,59506
150292610623,963,0
150292619414,959,1505787
150293053440,961,0
150293409124,229,569870
150293436210,43,2426
150293499375,959,241563
150293535504,962,0
150293715827,229,0
150293721200,959,10646
150293758612,962,0
150294520262,43,326732
150294596289,959,646327
150294636367,961,0
150295480190,55,336176
150295503727,43,2626
150295612244,55,0
150295618028,959,765851
150296005740,43,161867
150296281728,959,0
150296338968,961,0
150296924376,229,193325
150296948666,963,5544
150296976454,25,2957
150297746775,11,208481
150297753923,963,0
150297765471,959,1242030
150297812437,960,0
150297991998,229,231880
150298684558,43,4080
150298748866,959,761730
150298792082,960,0
150299025706,959,5894
150299053935,961,0
150299854371,43,192132
150299929756,229,0
150299937325,959,634839
150299976461,960,0
150300791472,55,193966
150300812845,43,2456
150300918685,55,0
150300924579,959,709332
150301497777,43,318793
150301560370,959,0
150301619766,962,0
150302417786,11,539345
150302562321,229,459529
150302969030,963,8000
150303726821,959,1927353
150304336037,963,377347
150304540288,43,3709
150304604165,962,0
150304615834,229,3399
150304657105,962,0
150304666859,11,4561
150304696682,25,25573
150304704431,962,0
150304712160,963,0
150304717343,961,0
150305703873,43,339865
150306497231,229,339634
150306535254,43,2796
150306597026,960,0
150307475774,43,314162
